permalink,name,homepage_url,category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at
/organization/2code-online,2CODE Online,http://www.2codeonline.com,|Web Development|Internet|Software|, Software , -   ,operating,,,,,1,01/10/2008,2008-10,2008-Q4,2008,01/01/2008,01/01/2008
/organization/2crisk,2CRisk,http://www.2crisk.com.au,|Software|, Software , 383 000 ,operating,AUS,,Brisbane,Brisbane,2,01/07/2010,2010-07,2010-Q3,2010,01/04/2010,10/10/2012
/organization/2d2c,2d2c,http://www.2d2c.com,|Hardware + Software|, Hardware + Software , 2 941 000 ,operating,USA,IL,Chicago,Lincolnshire,3,,,,,07/04/2009,18/01/2011
/organization/2degreesmobile,2degreesmobile,http://www.2degreesmobile.co.nz/home,|Mobile|, Mobile , 165 000 000 ,operating,NZL,,Auckland,Auckland,1,01/01/2009,2009-01,2009-Q1,2009,18/06/2013,18/06/2013
/organization/in-and-out-cash-management-software,2DOLife.com,http://2DOLife.com,|Finance|Software|, Software , 250 000 ,operating,USA,CA,SF Bay Area,San Pablo,1,01/12/2011,2011-12,2011-Q4,2011,10/11/2013,10/11/2013
/organization/2duche,2Duche,http://www.2duche.com,|E-Commerce|, E-Commerce , -   ,operating,CHN,,Shanghai,Shanghai,2,,,,,01/06/2006,01/08/2010
/organization/2go-software-solutions,2GO Mobile Solutions,http://www.2gosoftware.com,|Software|, Software , 275 000 ,operating,USA,TX,Dallas,Plano,1,01/01/2008,2008-01,2008-Q1,2008,09/04/2010,09/04/2010
/organization/2heuresavant,2heuresavant,http://www.2heuresavant.com/spectacles,,, 33 457 ,operating,FRA,,Paris,Paris,1,01/01/2010,2010-01,2010-Q1,2010,01/07/2010,01/07/2010
/organization/2houses,2houses,http://www.2houses.com,|Curated Web|,Curated Web, 966 728 ,operating,BEL,,Brussels,Bel,2,01/05/2011,2011-05,2011-Q2,2011,08/08/2011,09/11/2012
/organization/2nd-story-software-inc,"2nd Story Software, Inc.",http://www.taxact.com,|Software|, Software , 85 000 000 ,acquired,USA,IA,Cedar Rapids,Cedar Rapids,1,15/02/1998,1998-02,1998-Q1,1998,30/03/2005,30/03/2005
/organization/2nd-watch,2nd Watch,http://2ndwatch.com,|Cloud Infrastructure|Corporate IT|Enterprise Software|,Corporate IT, 27 644 420 ,operating,USA,WA,Seattle,Seattle,3,01/01/2010,2010-01,2010-Q1,2010,06/12/2011,05/11/2013
/organization/2ndnature,2NDNATURE,http://www.2ndnaturellc.com,,, 20 000 ,operating,USA,CA,SF Bay Area,Santa Cruz,1,01/01/2004,2004-01,2004-Q1,2004,31/03/2013,31/03/2013
/organization/2-ngage-u,2NGageU,http://www.2ngageu.com,|Social + Mobile + Local|Mobile Social|Mobile|MMO Games|Internet|Entertainment|Social Network Media|Consumers|Women|Games|, Mobile Social , 58 000 ,operating,USA,VT,VT - Other,Williston,1,26/12/2011,2011-12,2011-Q4,2011,12/04/2012,12/04/2012
/organization/2nite2nite-net,2Nite2Nite.net,http://www.2nite2nite.net,|Media|Advertising|,Advertising, 6 000 ,operating,USA,CA,Sacramento,Elk Grove,1,13/09/2013,2013-09,2013-Q3,2013,13/09/2014,13/09/2014
/organization/qlipso,2Peer (Qlipso),http://qlipso.com,|Messaging|Video Chat|Facebook Applications|File Sharing|Software|Chat|Curated Web|,Curated Web, -   ,operating,,,,,1,01/09/2007,2007-09,2007-Q3,2007,15/08/2007,15/08/2007
/organization/2sms,2sms,http://2sms.com,|Messaging|,Messaging, 939 000 ,operating,USA,IL,Chicago,Schaumburg,1,,,,,01/11/2007,01/11/2007
/organization/2theloo,2theloo,http://www.2theloo.com,|Hospitality|,Hospitality, -   ,operating,,,,,1,17/02/2011,2011-02,2011-Q1,2011,10/07/2013,10/07/2013
/organization/2threads,2threads,http://www.2threads.com,|Art|Beauty|Lifestyle|Music|Social Network Media|Fashion|Social Media|, Art , 300 000 ,operating,AUS,,Sydney,Sydney,2,01/05/2004,2004-05,2004-Q2,2004,01/08/2007,01/06/2008
/organization/2u,2U,http://2U.com,|Software|Education|, Software , 95 875 000 ,operating,USA,MD,Baltimore,Hanover,6,01/01/2008,2008-01,2008-Q1,2008,25/03/2009,21/10/2013
/organization/2vancouver,2Vancouver,http://2vancouver.com,|Navigation|Tourism|E-Commerce|, Navigation , 80 000 ,operating,CAN,BC,Vancouver,Vancouver,1,25/01/2012,2012-01,2012-Q1,2012,01/06/2011,01/06/2011
/organization/2web-technologies,2Web Technologies,,|Software|, Software , -   ,acquired,,,,,1,,,,,01/12/2001,01/12/2001
/organization/2win-solutions,2Win-Solutions,http://www.TicTacDo.com,|Task Management|Project Management|Networking|SaaS|Collaboration|Software|, Software , -   ,closed,ISR,,Tel Aviv,Ra'anana,1,,,,,01/01/2008,01/01/2008
/organization/3-day-blinds,3 day Blinds,http://www.3dayblinds.com,,, -   ,acquired,USA,CA,Anaheim,Irvine,1,01/01/1984,1984-01,1984-Q1,1984,13/03/1998,13/03/1998
/organization/3-four-5-group,3 Four 5 Group,http://beegreenenergyllc.com/,,, -   ,operating,USA,NV,Las Vegas,Las Vegas,1,04/12/2012,2012-12,2012-Q4,2012,21/10/2013,21/10/2013
/organization/3-v-biosciences,3-V Biosciences,http://www.3vbio.com,|Biotechnology|,Biotechnology, 78 089 000 ,operating,USA,CA,SF Bay Area,Menlo Park,4,01/03/2007,2007-03,2007-Q1,2007,10/07/2009,21/06/2013
/organization/30-second-showcase,30 Second Showcase,http://www.30secondshowcase.com,|Apps|Mobile|Design|Photography|Finance|Creative|Software|,Photography, 25 000 ,operating,USA,NJ,Newark,Clifton,1,01/04/2013,2013-04,2013-Q2,2013,20/05/2013,20/05/2013
/organization/303-luxury-car-service,303 Luxury Car Service,http://www.303luxurycarservice.com/,|Transportation|, Transportation , -   ,operating,USA,CO,Denver,Denver,1,16/09/2013,2013-09,2013-Q3,2013,25/10/2013,25/10/2013
/organization/31dover,31Dover,http://www.31dover.com,|Wine And Spirits|E-Commerce|,Wine And Spirits, 2 274 716 ,operating,GBR,,London,London,1,01/07/2012,2012-07,2012-Q3,2012,01/03/2014,01/03/2014
/organization/3225-films,3225 films,,|Video|Photography|Entertainment|News|, News , -   ,operating,USA,PA,Philadelphia,Philadelphia,1,01/09/2010,2010-09,2010-Q3,2010,13/08/2010,13/08/2010
/organization/33across,33Across,http://www.33across.com,|Social Network Media|Advertising|,Advertising, 25 654 560 ,operating,USA,NY,New York City,New York,5,01/09/2007,2007-09,2007-Q3,2007,06/02/2009,19/07/2012
/organization/360cities,360Cities,http://360cities.net,|Maps|Virtual Worlds|Photography|Curated Web|,Maps, -   ,operating,CZE,,Prague,Prague,1,01/01/2007,2007-01,2007-Q1,2007,01/12/2007,01/12/2007
/organization/360fly-inc,"360fly, Inc.",http://www.360fly.com,|Consumer Electronics|,Consumer Electronics, 17 800 000 ,operating,USA,PA,Pittsburgh,Pittsburgh,1,01/01/1998,1998-01,1998-Q1,1998,11/08/2014,11/08/2014
/organization/360guanxi,360Guanxi,http://www.360guanxi.com/index.html,|Pharmaceuticals|Life Sciences|Biotechnology|Media|News|,Life Sciences, 5 000 000 ,operating,CHN,,Shanghai,Shanghai,1,01/01/2000,2000-01,2000-Q1,2000,01/06/2009,01/06/2009
/organization/360imaging,360imaging,http://www.360imaging.com,|Dental|Biotechnology|,Biotechnology, 1 000 000 ,,USA,GA,Atlanta,Atlanta,2,01/01/2005,2005-01,2005-Q1,2005,01/11/2011,01/01/2013
/organization/360incentives-com,360incentives.com,http://www.360incentives.com,|Software|, Software , 7 650 000 ,operating,CAN,ON,Toronto,Whitby,1,01/01/2008,2008-01,2008-Q1,2008,15/01/2013,15/01/2013
/organization/360learning,360Learning,http://360learning.com/fr,|Education|,Education, 1 543 920 ,operating,FRA,,Paris,Paris,1,01/01/2010,2010-01,2010-Q1,2010,30/09/2013,30/09/2013
/organization/gazaro,360pi,http://www.360pi.com,|Semantic Web|Artificial Intelligence|Shopping|Personalization|Sales and Marketing|Web Development|Software|,Artificial Intelligence, 4 100 000 ,operating,CAN,ON,Ottawa,Ottawa,2,01/07/2007,2007-07,2007-Q3,2007,20/04/2012,18/08/2013
/organization/360shop,360SHOP,http://www.360shop.com.cn,|Enterprise Software|,Enterprise Software, 1 623 640 ,operating,CHN,,CHN - Other,,1,,,,,01/03/2013,01/03/2013
/organization/360t,360T,http://www.360t.com,|Finance|, Finance , -   ,operating,DEU,,Frankfurt,Frankfurt Am Main,1,01/01/2000,2000-01,2000-Q1,2000,16/02/2012,16/02/2012
/organization/365-data-centers,365 Data Centers,http://365datacenters.com,,, 16 000 000 ,operating,USA,CA,SF Bay Area,Emeryville,1,01/01/2012,2012-01,2012-Q1,2012,10/09/2014,10/09/2014
/organization/365-docobites,365 docobites,http://365docobites.com/,|Entertainment|,Entertainment, -   ,operating,,,,,1,01/01/2013,2013-01,2013-Q1,2013,31/03/2014,31/03/2014
/organization/365-good-teacher,365 Good Teacher,http://www.365hls.com/,|Finance|, Finance , -   ,operating,,,,,1,,,,,01/04/2014,01/04/2014
/organization/365-retail-markets,365 Retail Markets,http://www.365retailmarkets.com,|SaaS|Point of Sale|Software|, Software , -   ,,USA,MI,Detroit,Troy,1,01/08/2009,2009-08,2009-Q3,2009,11/02/2014,11/02/2014
/organization/365looks,365looks,http://365looks.com,|Artificial Intelligence|Technology|Fashion|,Fashion, 54 096 ,operating,,,,,1,12/12/2011,2011-12,2011-Q4,2011,01/12/2011,01/12/2011
/organization/365looks-coqueta-me,365looks (Coqueta.me),http://365looks.com/,,, 18 951 ,operating,ESP,,ESP - Other,,1,01/01/2011,2011-01,2011-Q1,2011,01/07/2012,01/07/2012
/organization/house365-com,365net,http://www.house365.com/,|Mobile|, Mobile , 2 203 975 ,operating,,,,,1,01/01/2006,2006-01,2006-Q1,2006,01/05/2007,01/05/2007
/organization/365scores,365Scores,http://biz.365scores.com,|iPhone|Android|Apps|Sports|Mobile|, Sports , 6 700 000 ,operating,ISR,,Tel Aviv,Tel Aviv,2,01/01/2008,2008-01,2008-Q1,2008,28/01/2013,29/09/2014
/organization/365webcall,365webcall,http://www.365webcall.com,|Enterprises|Enterprise Software|,Enterprise Software, -   ,operating,CHN,,Hangzhou,Hangzhou,1,,,,,01/03/2004,01/03/2004
/organization/36kr,36Kr,http://36kr.com,|Social Media|, Social Media , 1 573 976 ,operating,CHN,,Beijing,Beijing,2,01/01/1999,1999-01,1999-Q1,1999,01/04/2011,01/07/2012
/organization/37coins,37coins,http://www.37coins.com,|Bitcoin|,Bitcoin, 25 000 ,operating,USA,CA,SF Bay Area,Sunnyvale,1,01/01/2014,2014-01,2014-Q1,2014,15/03/2014,15/03/2014
/organization/37mhealth,37mhealth,http://www.37mhealth.com/,|Mobile|, Mobile , 1 629 549 ,operating,CHN,,CHN - Other,,1,01/01/2013,2013-01,2013-Q1,2013,01/03/2014,01/03/2014
/organization/382-communications,382 Communications,http://382com.com,|Mobile|, Mobile , 1 600 000 ,operating,USA,MA,Boston,Quincy,1,01/01/2010,2010-01,2010-Q1,2010,13/01/2012,13/01/2012
/organization/39-health,39 Health,http://corp.39.net,|Health and Wellness|,Health and Wellness, 3 750 000 ,operating,,,,,2,,,,,01/03/2006,01/03/2007
/organization/3baysover,3BaysOver,http://www.3baysover.com,|Online Travel|Networking|Travel|,Online Travel, 1 719 583 ,operating,CHE,,Geneva,Geneva,2,01/08/2011,2011-08,2011-Q3,2011,01/08/2011,10/07/2014
/organization/3c-plus,3C Plus,http://www.3cplusnow.com,|Communications Hardware|Internet|Web Development|VoIP|Contact Centers|Cloud Computing|Customer Service|Software|,Web Development, 75 000 ,operating,BRA,,Curitiba,Curitiba,1,10/01/2013,2013-01,2013-Q1,2013,10/01/2013,10/01/2013
/organization/3ci,3CI,http://www.3ci.bz.it/en-US/Products.html,|Biotechnology|,Biotechnology, 133 620 ,operating,ITA,,Bolzano,Bolzano,1,01/01/2008,2008-01,2008-Q1,2008,01/01/2011,01/01/2011
/organization/3clickemr-corporation,3ClickEMR Corporation,http://www.3clickemr.com,|Health Care|iPad|Consumer Electronics|Electronic Health Records|Software|,Electronic Health Records, 500 000 ,closed,USA,MA,Boston,West Roxbury,2,23/06/2010,2010-06,2010-Q2,2010,23/06/2010,01/06/2011
/organization/3clogic,3CLogic,http://www.3clogic.com,|Customer Service|Software|,Customer Service, 5 740 000 ,operating,USA,MD,"Washington, D.C.",Rockville,2,01/01/2005,2005-01,2005-Q1,2005,14/01/2013,04/03/2014
/organization/3d-biomatrix,3D Biomatrix,http://3dbiomatrix.com,|Biotechnology|,Biotechnology, 1 465 000 ,operating,USA,MI,Detroit,Ann Arbor,1,01/01/2010,2010-01,2010-Q1,2010,05/02/2013,05/02/2013
/organization/3d-control-systems,3D Control Systems,http://www.3dcontrolsystems.com,|Enterprise Software|,Enterprise Software, 28 000 ,operating,USA,CA,SF Bay Area,San Francisco,1,01/03/2013,2013-03,2013-Q1,2013,10/11/2013,10/11/2013
/organization/3d-data,3D Data,http://3ddataltd.com,,, 250 000 ,operating,USA,MA,Boston,Quincy,1,01/01/2013,2013-01,2013-Q1,2013,02/06/2014,02/06/2014
/organization/3d-eye-solutions,3D Eye Solutions,http://www.3deyesolutions.com,,, 380 000 ,operating,USA,FL,Orlando,Longwood,2,,,,,11/08/2008,06/04/2010
/organization/3d-forms,3D Forms,,,, -   ,operating,,,,,1,,,,,16/09/2013,16/09/2013
/organization/3d-future-vision-ii,3D FUTURE VISION II,http://www.3dfuturevision.com,|Games|,Games, 503 000 ,closed,USA,FL,Orlando,Longwood,2,01/01/2011,2011-01,2011-Q1,2011,22/06/2011,21/03/2013
/organization/3d-hubs,3D Hubs,http://www.3dhubs.com,|3D Printing|Local|Marketplaces|Collaborative Consumption|,3D Printing, 4 500 000 ,operating,NLD,,Amsterdam,Amsterdam,2,01/04/2013,2013-04,2013-Q2,2013,27/08/2013,02/09/2014
/organization/3d-industri-es,3D Industri.es,http://www.3dindustri.es,|Search|Visualization|Supply Chain Management|Manufacturing|3D|Curated Web|, 3D , 1 200 000 ,operating,USA,OH,Cincinnati,Cincinnati,2,01/01/2011,2011-01,2011-Q1,2011,01/03/2012,01/03/2013
/organization/3d-operations-inc,"3D Operations, Inc.",http://www.3dops.co,,, 7 500 ,operating,,,,,1,18/06/2014,2014-06,2014-Q2,2014,15/05/2014,15/05/2014
/organization/3d-product-imaging,3D Product Imaging,http://3dproductimaging.com/,,, 240 000 ,operating,,,,,2,01/01/2013,2013-01,2013-Q1,2013,01/01/2014,15/05/2014
/organization/3d-robotics,3D Robotics,http://3drobotics.com,|Manufacturing|,Manufacturing, 35 000 000 ,operating,USA,CA,San Diego,San Diego,3,01/01/2009,2009-01,2009-Q1,2009,05/11/2012,16/09/2014
/organization/3d-sports-technology,3D Sports Technology,http://3dsportstech.com,|Software|, Software , 909 940 ,operating,USA,MN,Minneapolis,Minneapolis,3,01/01/2010,2010-01,2010-Q1,2010,21/01/2011,25/07/2013
/organization/3d-systems,3D Systems,http://www.3dsystems.com,|Software|, Software , 19 500 000 ,operating,USA,SC,SC - Other,Rock Hill,2,01/01/1986,1986-01,1986-Q1,1986,15/01/2014,16/04/2014
/organization/3d-vision-systems,3d Vision Systems,,|Hardware + Software|, Hardware + Software , 150 000 ,operating,USA,MI,Detroit,Ann Arbor,1,01/01/2009,2009-01,2009-Q1,2009,03/12/2012,03/12/2012
/organization/3dcart-shopping-cart-software,3dCart Shopping Cart Software,http://www.3dcart.com,|E-Commerce|, E-Commerce , 1 250 000 ,operating,USA,FL,Ft. Lauderdale,Lauderhill,1,01/05/1997,1997-05,1997-Q2,1997,01/01/2010,01/01/2010
/organization/3derm-systems,3Derm Systems,http://3derm.com,,, -   ,operating,USA,CT,Hartford,New Haven,1,01/01/2012,2012-01,2012-Q1,2012,02/04/2013,02/04/2013
/organization/3dim,3dim,http://3dimtech.com,,, 50 000 ,operating,,,,,1,,,,,30/10/2013,30/10/2013
/organization/3divi-company,3DiVi Company,http://www.3divi.com,|Biometrics|Robotics|Kinect|3D|Computer Vision|Software|, Software , 2 670 000 ,operating,RUS,,RUS - Other,Miass,2,01/04/2011,2011-04,2011-Q2,2011,01/01/2011,01/10/2012
/organization/3dlt-com,3DLT.com,http://3dlt.com,|Retail|,Retail, 530 000 ,operating,USA,KY,KY - Other,Covington,1,,,,,22/08/2014,22/08/2014
/organization/3dmgame,3DMGAME,http://www.3dmgame.com/,|Video|Games|,Video, 732 064 ,operating,,,,,1,01/01/2001,2001-01,2001-Q1,2001,01/05/2010,01/05/2010
/organization/3dplusme,3dplusme,http://3dplus.me,|3D Printing|,3D Printing, 200 000 ,operating,USA,UT,Salt Lake City,Salt Lake City,1,,,,,06/04/2014,06/04/2014
/organization/3dr-laboratories,3DR Laboratories,http://www.3drinc.com,|Biotechnology|,Biotechnology, 7 436 500 ,operating,USA,KY,Louisville,Louisville,2,,,,,29/05/2009,23/08/2012
/organization/3dsoc,3DSoC,http://www.3dsoc.com,|3D|Mobile|, Mobile , 2 065 000 ,operating,IND,,Bangalore,Bangalore,2,01/06/2006,2006-06,2006-Q2,2006,01/12/2007,01/08/2010
/organization/3dvista,3DVista,http://www.3dvista.com,|Curated Web|,Curated Web, 475 000 ,operating,,,,,1,,,,,03/06/2008,03/06/2008
/organization/3floz-com,3FLOZ,http://www.3floz.com,|Health and Wellness|Beauty|E-Commerce|Retail|Travel|,Health and Wellness, 750 000 ,operating,USA,NY,New York City,New York,1,01/11/2009,2009-11,2009-Q4,2009,16/08/2013,16/08/2013
/organization/3funnel,3Funnel,http://www.3funnel.com,|E-Commerce|, E-Commerce , -   ,operating,FRA,,Picardie,Irles,1,01/02/2013,2013-02,2013-Q1,2013,01/02/2013,01/02/2013
/organization/3g-multimedia,3G Multimedia,http://www.3gm.hu,|Brand Marketing|iPhone|Android|Mobile|B2B|Video Streaming|Music|, Mobile , 1 700 000 ,operating,HUN,,Budapest,Budapest,2,15/09/2009,2009-09,2009-Q3,2009,01/01/2011,01/07/2012
/organization/3gear-systems,3Gear Systems,http://threegear.com,|Software|, Software , 2 249 999 ,operating,USA,CA,SF Bay Area,San Francisco,2,01/01/2012,2012-01,2012-Q1,2012,30/03/2012,02/04/2014
/organization/3guppies,3Guppies,,|Music|,Music, 20 000 000 ,operating,USA,WA,Seattle,Seattle,1,01/01/2003,2003-01,2003-Q1,2003,05/04/2006,05/04/2006
/organization/3gv8-international-inc,3GV8 International Inc,http://www.v8.cn,|Mobile|, Mobile , 746 185 ,operating,CHN,,Beijing,Beijing,2,01/07/2005,2005-07,2005-Q3,2005,01/03/2006,01/02/2007
/organization/3i-systems,3i Systems,http://www.3i-systems.com,|Semiconductors|,Semiconductors, 13 708 150 ,closed,CHN,,Guangdong,Guangdong,3,01/11/2006,2006-11,2006-Q4,2006,20/08/2007,01/03/2010
/organization/3jam,3Jam,http://3jam.com,|SMS|Messaging|,Messaging, 4 000 000 ,operating,USA,CA,SF Bay Area,San Francisco,1,01/01/2005,2005-01,2005-Q1,2005,01/07/2007,01/07/2007
/organization/3keyit,3KeyIt,http://www.long-associates.biz/,|Software|, Software , -   ,operating,USA,AR,Fayetteville,Fayetteville,1,01/02/2007,2007-02,2007-Q1,2007,17/09/2009,17/09/2009
/organization/3leaf,3Leaf,http://www.3leafsystems.com,|Web Hosting|,Web Hosting, 65 000 000 ,acquired,USA,CA,SF Bay Area,Santa Clara,3,01/06/2004,2004-06,2004-Q2,2004,01/01/2005,22/09/2008
/organization/3lm,3LM,http://www.3lm.com,|Enterprises|Android|Mobile|, Android , 1 500 000 ,acquired,,,,,1,01/07/2010,2010-07,2010-Q3,2010,01/07/2010,01/07/2010
/organization/3nder,3nder,http://www.3nderapp.com,|iOS|Online Dating|Mobile|Location Based Services|Social Media|, Social Media , -   ,,,,,,1,18/02/2014,2014-02,2014-Q1,2014,09/05/2014,09/05/2014
/organization/three-nod-group,3Nod,http://www.3nod.com.cn,|Enterprise Software|,Enterprise Software, 5 300 000 ,operating,CHN,,Shenzhen,Shenzhen,1,,,,,01/01/2007,01/01/2007
/organization/3p-biopharmaceuticals,3P Biopharmaceuticals,http://www.3pbio.com,|Pharmaceuticals|Biotechnology|,Biotechnology, 4 783 500 ,operating,ESP,,ESP - Other,,2,,,,,29/06/2007,05/02/2008
/organization/3pillar-global,3Pillar Global,http://www.3pillarglobal.com,|Software|, Software , 25 920 000 ,operating,USA,VA,"Washington, D.C.",Fairfax,4,01/08/2006,2006-08,2006-Q3,2006,29/01/2010,06/06/2013
/organization/3play-media,3Play Media,http://www.3playmedia.com,|Software|, Software , 1 011 601 ,operating,USA,MA,Boston,Cambridge,3,01/01/2007,2007-01,2007-Q1,2007,08/02/2010,21/10/2011
/organization/3point5-com,3point5.com,http://www.3point5.com,|Curated Web|,Curated Web, 1 500 000 ,operating,USA,UT,Salt Lake City,Salt Lake City,1,,,,,09/10/2006,09/10/2006
/organization/3pointdata,3PointData,http://3pointdata.com,,, -   ,operating,,,,,1,01/01/2008,2008-01,2008-Q1,2008,03/09/2010,03/09/2010
/organization/3power-energy-group,3POWER ENERGY GROUP,http://www.3powerenergy.com,|Clean Technology|,Clean Technology, 50 000 000 ,operating,GBR,,Plymouth,Plymouth,1,,,,,11/03/2011,11/03/2011
/organization/3rd-planet,3rd Planet,http://www.3rdplanet.com,|Travel|Tourism|Curated Web|,Curated Web, 1 500 000 ,operating,CHN,,CHN - Other,,2,23/05/2010,2010-05,2010-Q2,2010,10/02/2011,01/05/2012
/organization/3rdkind,3rdKind,http://3rdkind-inc.com,|Game|,Game, 1 000 000 ,operating,JPN,,Tokyo,Tokyo,1,,,,,29/07/2014,29/07/2014
/organization/3roam,3ROAM,http://www.3roam.com,|Mobile|, Mobile , 1 394 250 ,operating,FRA,,Nice,Mougins,1,01/01/2005,2005-01,2005-Q1,2005,14/11/2008,14/11/2008
/organization/3scale,3scale,http://www.3scale.net,|Payments|Software|Infrastructure|Developer APIs|Services|Enterprise Software|,Developer APIs, 5 000 000 ,operating,ESP,,Barcelona,Barcelona,2,01/12/2007,2007-12,2007-Q4,2007,20/04/2010,24/04/2013
/organization/3scan,3Scan,http://www.3scan.com,|Biotechnology|,Biotechnology, 390 000 ,operating,USA,CA,SF Bay Area,San Francisco,3,01/01/2011,2011-01,2011-Q1,2011,31/08/2011,16/07/2013
